name,address,lat,lng,category,,
치료멍멍동물병원 신사본원,"서울특별시 강남구 신사동 630-23 삼공빌딩 2, 3층",37.497090 ,127.042203 ,3,,
이리온동물병원,서울특별시 강남구 청담동 97-1,37.490812 ,127.075204 ,3,,
이비치동물치과병원,서울특별시 강남구 청담동 1-18 대성빌딩 2층,37.521202 ,127.027746 ,3,,
드림 동물병원,서울특별시 강남구 역삼2동 771 뉴튼프라자 101호,37.476443 ,127.046319 ,3,,
나리울 동물병원,서울특별시 강남구 일원동 743,37.528662 ,127.032554 ,3,,
에이드동물병원,"서울특별시 강남구 신사동 586-3 1F, B1F",37.506697 ,127.040866 ,3,,
개포별빛동물병원,서울특별시 강남구 개포동 1229-11 동성빌딩 1층,37.522920 ,127.020579 ,3,,
압구정동물의료센터,서울특별시 강남구 신사동 617 1층 103호,37.497581 ,127.042141 ,3,,
서울동물심장병원,서울특별시 강남구 역삼동 689-2,37.491334 ,127.038477 ,3,,
압구정웰동물병원,"서울특별시 강남구 신사동 528-3 덕산빌딩 105호, 203호",37.484819 ,126.979628 ,3,,
위너스동물병원,서울특별시 강남구 역삼동 732-26,37.499716 ,126.922252 ,3,,
동물병원 다온,서울특별시 강남구 도곡동 545-6 동물병원다온,37.505187 ,126.946142 ,3,,
펫트너건강검진센터,서울특별시 강남구 역삼동 725-29,37.504391 ,126.949396 ,3,,
굿파파 24시,서울특별시 동작구 사당동 148-9,37.500029 ,126.950741 ,3,,
보라매 웰 종합 동물병원,서울특별시 동작구 대방동 401-21 MGI빌딩 1층,37.505034 ,126.942383 ,3,,
지엔동물병원,서울특별시 동작구 상도동 22-151 지엔동물병원,37.500016 ,126.925465 ,3,,
품 동물의료센터,서울특별시 동작구 상도1동 623 1층,37.477121 ,126.976704 ,3,,
정겨운동물병원,서울특별시 동작구 상도1동 261,37.487676 ,126.975552 ,3,,
유케어종합동물병원,서울특별시 동작구 상도동 27-12 성은빌딩,37.484930 ,126.969897 ,3,,
갤러리아(EAST점) 도로변(횡단보도 포함),서울특별시 강남구 압구정동 515,37.528081 ,127.041569 ,4,,
갤러리아(WEST점) 도로변(횡단보도 포함),서울특별시 강남구 압구정동 394,37.528088 ,127.029991 ,4,,
"갤러리아(생활관) 정류소(버스, 택시 등)",서울특별시 강남구 압구정동 494,37.528562 ,127.040055 ,4,,
한양아파트 35동 도로변(횡단보도 포함),서울특별시 강남구 압구정동 489,37.529156 ,127.038167 ,4,,
"한양아파트 61동 정류소(버스, 택시 등)",서울특별시 강남구 압구정동 485,37.529578 ,127.036766 ,4,,
현대아파트 91동 도로변(횡단보도 포함),서울특별시 강남구 압구정동 482,37.529928 ,127.034867 ,4,,
"현대아파트 84동 정류소(버스, 택시 등)",서울특별시 강남구 압구정동 458,37.529660 ,127.030830 ,4,,
압구정역 1번출구 지하철역 입구,서울 강남구 압구정동 457,37.527859 ,127.029336 ,4,,
신현대아파트 103동 도로변(횡단보도 포함),서울 강남구 압구정동 426,37.526223 ,127.024479 ,4,,
현대아파트 101동 도로변(횡단보도 포함),서울 강남구 압구정동 426,37.526223 ,127.024479 ,4,,
신사중학교 도로변(횡단보도 포함),서울 강남구 압구정동 410,37.524341 ,127.021256 ,4,,
"신사중학교 정류소(버스, 택시 등)",서울 강남구 압구정동 410,37.524341 ,127.021256 ,4,,
미성2차 23동앞 도로변(횡단보도 포함),서울 강남구 압구정동 396,37.523065 ,127.018104 ,4,,
"덕산빌딩 정류소(버스, 택시 등)",서울 강남구 신사동 528-3,37.522920 ,127.020579 ,4,,
신사동사무소 도로변(횡단보도 포함),서울 강남구 신사동 548-1,37.524000 ,127.022742 ,4,,
"대일부동산 정류소(버스, 택시 등)",서울 강남구 신사동 574-3,37.525342 ,127.025339 ,4,,
압구정역 5번출구 지하철역 입구,서울 강남구 신사동 580-6,37.526659 ,127.027955 ,4,,
"소망부동산 정류소(버스, 택시 등)",서울 강남구 신사동 615-1,37.528059 ,127.031022 ,4,,
라움 도로변(횡단보도 포함),서울 강남구 신사동 617-3,37.528768 ,127.033199 ,4,,
대영부동산 도로변(횡단보도 포함),서울 강남구 신사동 638-5,37.528780 ,127.035286 ,4,,
"더블유 수약국 정류소(버스, 택시 등)",서울 강남구 신사동 639-1,37.528717 ,127.036008 ,4,,
우리은행 압구정로데오지점 도로변(횡단보도 포함),서울 강남구 신사동 638-13,37.528585 ,127.034303 ,4,,
"동서상가 정류소(버스, 택시 등)",서울 강남구 신사동 661-1,37.527922 ,127.038902 ,4,,
로데오역 6번출구 지하철역 입구,서울 강남구 신사동 664,37.527690 ,127.039854 ,4,,
CJ성형외과 도로변(횡단보도 포함),서울 강남구 청담동 78-16,37.527414 ,127.040978 ,4,,
"삼아약품 정류소(버스, 택시 등)",서울 강남구 청담동 80-18,37.526382 ,127.045095 ,4,,
버버리 코리아 도로변(횡단보도 포함),서울 강남구 청담동 98-8,37.524479 ,127.046744 ,4,,
"미니스톱(청수빌딩) 정류소(버스, 택시 등)",서울 강남구 청담동 124-4,37.524797 ,127.049168 ,4,,
탐앤탐스 청담점 도로변(횡단보도 포함),서울 강남구 도산대로89길 3,37.525057 ,127.050197 ,4,,
밀레 도로변(횡단보도 포함),서울 강남구 청담동 91-2,37.523869 ,127.041628 ,4,,
국민은행 학동사거리점 도로변(횡단보도 포함),서울 강남구 신사동 666-11,37.523772 ,127.038928 ,4,,
"쉐이크쉑 청담점 정류소(버스, 택시 등)",서울 강남구 신사동 652-16,37.523117 ,127.037587 ,4,,
바카라(313빌딩) 도로변(횡단보도 포함),서울 강남구 신사동 630-31,37.522501 ,127.035530 ,4,,
한성모터스(학빌딩) 도로변(횡단보도 포함),서울 강남구 신사동 629-24,37.521751 ,127.033357 ,4,,
"마세라티 강남전시장 정류소(버스, 택시 등)",서울 강남구 신사동 588-21,37.520838 ,127.030548 ,4,,
바른약국 도로변(횡단보도 포함),서울 강남구 신사동 561-31,37.519029 ,127.025627 ,4,,
"KT 신사점 정류소(버스, 택시 등)",서울 강남구 신사동 514-10,37.517620 ,127.022337 ,4,,
신사역 8번출구 지하철역 입구,서울 강남구 신사동 513-4,37.517012 ,127.020848 ,4,,
신사역 7번출구 지하철역 입구,서울 강남구 신사동 501-2,37.516774 ,127.020078 ,4,,
신사역 2번출구 지하철역 입구,서울 강남구 논현동 1,37.515862 ,127.020188 ,4,,
신사역 1번출구 지하철역 입구,서울 강남구 논현동 2-15,37.516371 ,127.021270 ,4,,
"청호빌딩 정류소(버스, 택시 등)",서울 강남구 논현동 3-2,37.516738 ,127.021880 ,4,,
애플(페이토빌딩) 도로변(횡단보도 포함),서울 강남구 논현동 5-1,37.517326 ,127.023420 ,4,,
을지병원 도로변(횡단보도 포함),서울 강남구 논현동 59,37.519411 ,127.028585 ,4,,
에이스침대 도로변(횡단보도 포함),서울 강남구 논현동 61,37.520238 ,127.030798 ,4,,
아우디 도산대로전시장 도로변(횡단보도 포함),서울 강남구 논현동 91-3,37.521388 ,127.034923 ,4,,
"신한은행 도산대로지점 정류소(버스, 택시 등)",서울 강남구 논현동 92,37.522016 ,127.036349 ,4,,
삼성 도로변(횡단보도 포함),서울 강남구 논현동 94-2,37.522702 ,127.038875 ,4,,
포르쉐스튜디오 도로변(횡단보도 포함),서울 강남구 청담동 3,37.523018 ,127.041996 ,4,,
"SSG푸드마켓 청담점 정류소(버스, 택시 등)",서울 강남구 청담동 4-1,37.523394 ,127.043658 ,4,,
보테가라운지 도로변(횡단보도 포함),서울 강남구 청담동 48,37.523947 ,127.047816 ,4,,
청담빌딩 도로변(횡단보도 포함),서울 강남구 청담동 52,37.524180 ,127.051051 ,4,,
"스타벅스 청담점 정류소(버스, 택시 등)",서울 강남구 청담동 52-1,37.524353 ,127.051588 ,4,,
프리마호텔 도로변(횡단보도 포함),서울 강남구 청담동 52-3,37.524282 ,127.052261 ,4,,
"세븐일레븐 청담루나점 정류소(버스, 택시 등)",서울 강남구 청담동 72-3,37.520081 ,127.055952 ,4,,
진흥아파트 5동 앞 지하철역 입구,서울 강남구 청담동 73,37.519918 ,127.053868 ,4,,
청담역 11번출구 지하철역 입구,서울 강남구 청담동 75-1,37.519506 ,127.051681 ,4,,
청담역 10번출구 지하철역 입구,서울 강남구 청담동 75-1,37.519506 ,127.051681 ,4,,
"강남세무서 정류소(버스, 택시 등)",서울 강남구 청담동 45,37.518728 ,127.047085 ,4,,
"삼성아파트 101동 앞 정류소(버스, 택시 등)",서울 강남구 청담동 42,37.517916 ,127.042754 ,4,,
강남구청역 4번출구 지하철역 입구,서울 강남구 청담동 41-2,37.517570 ,127.041488 ,4,,
강남구청역 3번출구 지하철역 입구,서울 강남구 논현동 119,37.517449 ,127.040634 ,4,,
"T-WORLD(HOSIG 타워) 정류소(버스, 택시 등)",서울 강남구 논현동 118-16,37.517061 ,127.039925 ,4,,
바나프레소 세관사거리점 도로변(횡단보도 포함),서울 강남구 논현동 115-13,37.515810 ,127.035743 ,4,,
"서울제이에스병원 정류소(버스, 택시 등)",서울특별시 강남구 논현동 90-7,37.515527 ,127.034671 ,4,,
논현2동 파출소 도로변(횡단보도 포함),서울 강남구 논현동 89-13,37.515208 ,127.033847 ,4,,
학동역9번 출구 지하철역 입구,서울 강남구 논현동 88-9,37.514704 ,127.032041 ,4,,
학동역6번 출구 지하철역 입구,서울 강남구 논현동 58-9,37.514095 ,127.030017 ,4,,
"삼익뮤직프라자 정류소(버스, 택시 등)",서울 강남구 논현동 58-3,37.514131 ,127.029181 ,4,,
나뚜찌 도로변(횡단보도 포함),서울 강남구 논현동 56-22,37.512961 ,127.026552 ,4,,
"포레힐호텔 정류소(버스, 택시 등)",서울 강남구 논현동 54-4,37.512101 ,127.023632 ,4,,
논현역8번 출구 지하철역 입구,서울 서초구 잠원동 37-7,37.511584 ,127.020595 ,4,,
"영동가구(학동로106) 정류소(버스, 택시 등)",서울 강남구 논현동 121,37.511138 ,127.022596 ,4,,
학동역5번 출구 지하철역 입구,서울 강남구 논현동 129-1,37.513656 ,127.030490 ,4,,
학동역2번 출구 지하철역 입구,서울 강남구 논현동 208,37.513963 ,127.031851 ,4,,
학동역1번 출구 지하철역 입구,서울 강남구 논현동 208-7,37.514347 ,127.032992 ,4,,
쌍용자동차 강남논현전시장 도로변(횡단보도 포함),서울 강남구 논현동 238,37.515163 ,127.035747 ,4,,
"카페마스터 정류소(버스, 택시 등)",서울 강남구 논현동 238-10,37.515444 ,127.036437 ,4,,
"정관장 강남구청역점 정류소(버스, 택시 등)",서울 강남구 논현동 241-1,37.516553 ,127.040139 ,4,,
허브프라자 도로변(횡단보도 포함),서울 강남구 논현동 241-3,37.516687 ,127.040591 ,4,,
"서광아파트 101동앞 정류소(버스, 택시 등)",서울 강남구 삼성동 2,37.517030 ,127.042745 ,4,,
삼성월드 아파트 앞 도로변(횡단보도 포함),서울 강남구 삼성동 3-1,37.517433 ,127.044098 ,4,,
한솔아파트 101동 앞 도로변(횡단보도 포함),서울 강남구 삼성동 4-1,37.517682 ,127.045454 ,4,,
강남구청 도로변(횡단보도 포함),서울 강남구 삼성동 16-1,37.517569 ,127.047487 ,4,,
"강남구청 정류소(버스, 택시 등)",서울 강남구 삼성동 16-1,37.517569 ,127.047487 ,4,,
상아아파트1동(학동로446) 도로변(횡단보도 포함),서울 강남구 삼성동 189,37.517709 ,127.049865 ,4,,
청담역4번 출구 지하철역 입구,서울 강남구 삼성동 53-2,37.518714 ,127.052121 ,4,,
"청담불한증막 정류소(버스, 택시 등)",서울 강남구 청담동 44-12,37.518352 ,127.045964 ,4,,
삼성라테라스아파트 도로변(횡단보도 포함),서울특별시 강남구 봉은사로 645,37.515549 ,127.065798 ,4,,
삼성라테라스아파트 도로변(횡단보도 포함),서울특별시 강남구 봉은사로 645,37.515549 ,127.065798 ,4,,
미켈란107 도로변(횡단보도 포함),서울 강남구 삼성동 107,37.514886 ,127.060412 ,4,,
봉은사역 1번출구 도로변(횡단보도 포함),서울 강남구 삼성동 77-20,37.514342 ,127.059151 ,4,,
"GS25 봉은사점 정류소(버스, 택시 등)",서울 강남구 삼성동 77-23,37.514262 ,127.058658 ,4,,
봉은사 도로변(횡단보도 포함),서울특별시 강남구 봉은사로 531,37.515826 ,127.057735 ,4,,
더라빌입구 도로변(횡단보도 포함),서울 강남구 삼성동 73-1,37.514063 ,127.056366 ,4,,
더라빌입구 도로변(횡단보도 포함),서울 강남구 삼성동 73-1,37.514063 ,127.056366 ,4,,
국민은행 삼성중앙역지점 도로변(횡단보도 포함),서울 강남구 삼성동 51-2,37.513158 ,127.052685 ,4,,
"롯데슈퍼 봉은사로점 정류소(버스, 택시 등)",서울 강남구 봉은사로 471,37.512726 ,127.051240 ,4,,
"한국통신사업자 정류소(버스, 택시 등)",서울 강남구 삼성동 44-9,37.511613 ,127.047416 ,4,,
"삼성2동주민센터 정류소(버스, 택시 등)",서울 강남구 삼성동 38-34,37.511213 ,127.045984 ,4,,
"삼성2동주민센터 정류소(버스, 택시 등)",서울 강남구 삼성동 38-34,37.511213 ,127.045984 ,4,,
"쿨마트 논현점(아크로힐스 논현아파트 104동 앞) 정류소(버스, 택시 등)",서울 강남구 논현동 277-27,37.509521 ,127.040140 ,4,,
아크로힐스 103동 앞 도로변(횡단보도 포함),서울 강남구 논현동 276-1,37.509525 ,127.038955 ,4,,
"타이어T-스테이션 강남논현점 정류소(버스, 택시 등)",서울 강남구 봉은사로 229,37.508688 ,127.037174 ,4,,
"올리브영 언주역점 정류소(버스, 택시 등)",서울 강남구 논현동 235-9,37.507933 ,127.034999 ,4,,
거평타운 도로변(횡단보도 포함),서울 강남구 논현동 203-1,37.505890 ,127.028223 ,4,,
거평타운 도로변(횡단보도 포함),서울 강남구 논현동 203-1,37.505890 ,127.028223 ,4,,
"신논현역(봉은사로 110) 정류소(버스, 택시 등)",서울 강남구 역삼동 601-1,37.504646 ,127.025813 ,4,,
"삼정호텔(차병원 건강검진센터) 정류소(버스, 택시 등)",서울 강남구 역삼동 604-7,37.506123 ,127.031180 ,4,,
여송빌딩 도로변(횡단보도 포함),서울 강남구 역삼동 650,37.507122 ,127.034263 ,4,,
"송산빌딩 정류소(버스, 택시 등)",서울 강남구 역삼동 651,37.507366 ,127.035198 ,4,,
"송산빌딩 정류소(버스, 택시 등)",서울 강남구 역삼동 651,37.507366 ,127.035198 ,4,,
"송산빌딩 정류소(버스, 택시 등)",서울 강남구 역삼동 651,37.507366 ,127.035198 ,4,,
우리은행 역삼동지점 도로변(횡단보도 포함),서울특별시 강남구 역삼동 726,37.499070 ,127.038367 ,4,,
"NK타워 정류소(버스, 택시 등)",서울 강남구 역삼동 681-16,37.509107 ,127.040652 ,4,,
"창일빌딩 정류소(버스, 택시 등)",서울 강남구 역삼동 682-7,37.509708 ,127.042914 ,4,,
라마다호텔 도로변(횡단보도 포함),서울 강남구 봉은사로 410,37.510347 ,127.045279 ,4,,
"구다모 정류소(버스, 택시 등)",서울 강남구 삼성동 113-2,37.510657 ,127.046361 ,4,,
"우리은행 삼성중앙역지점 정류소(버스, 택시 등)",서울 강남구 삼성동 117-1,37.512477 ,127.052443 ,4,,
"광동한방병원 정류소(버스, 택시 등)",서울 강남구 삼성동 161,37.514260 ,127.062131 ,4,,
"신의주찹쌀순대 정류소(버스, 택시 등)",서울 강남구 봉은사로 636,37.514806 ,127.064907 ,4,,
"삼성빌딩 정류소(버스, 택시 등)",서울 강남구 삼성동 170-8,37.510002 ,127.065719 ,4,,
삼성역8번 출구 지하철역 입구,서울 강남구 테헤란로 607,37.509511 ,127.064002 ,4,,
K타워(삼성동 158-23) 도로변(횡단보도 포함),서울 강남구 테헤란로 513,37.508025 ,127.058888 ,4,,
국민은행 삼성동지점 도로변(횡단보도 포함),서울 강남구 삼성동 157-33,37.507398 ,127.057191 ,4,,
KB우준타워 도로변(횡단보도 포함),서울 강남구 삼성동 144-29,37.507209 ,127.056035 ,4,,
"연당빌딩 정류소(버스, 택시 등)",서울 강남구 삼성동 144-23,37.506842 ,127.055182 ,4,,
삼성생명 도로변(횡단보도 포함),서울 강남구 대치동 890,37.504765 ,127.051252 ,4,,
선릉역10번 출구 지하철역 입구,서울 강남구 삼성동 141-32,37.505299 ,127.049795 ,4,,
선릉역6번 출구 지하철역 입구,서울 강남구 역삼동 705-27,37.504790 ,127.048461 ,4,,
선릉역5번 출구 지하철역 입구,서울 강남구 역삼동 705-9,37.504645 ,127.047444 ,4,,
동훈타운 도로변(횡단보도 포함),서울 강남구 역삼동 702-19,37.503965 ,127.045746 ,4,,
"한국기술센터 정류소(버스, 택시 등)",서울 강남구 역삼동 701-7,37.503298 ,127.043647 ,4,,
"KEB하나은행 역삼역금융센터 정류소(버스, 택시 등)",서울 강남구 테헤란로 207,37.501712 ,127.038714 ,4,,
역삼역8번 출구 지하철역 입구,서울 강남구 역삼동 679-5,37.501307 ,127.037173 ,4,,
역삼역5번 출구 지하철역 입구,서울 강남구 역삼동 642-19,37.501024 ,127.036083 ,4,,
역삼역4번출구 지하철역 입구,서울 강남구 테헤란로 143,37.500619 ,127.034898 ,4,,
특허청 도로변(횡단보도 포함),서울 강남구 역삼동 647-9,37.500087 ,127.032901 ,4,,
여삼빌딩 도로변(횡단보도 포함),서울 강남구 역삼동 648-23,37.499564 ,127.031509 ,4,,
"단풍나무집 강남점 정류소(버스, 택시 등)",서울특별시 강남구 역삼동 822-7,37.498975 ,127.029535 ,4,,
강남역 12번출구 지하철역 입구,서울 강남구 역삼동 822-1,37.498664 ,127.028512 ,4,,
신사역6번 출구 지하철역 입구,서울 강남구 강남대로 616,37.516856 ,127.019798 ,4,,
신사역3번 출구 지하철역 입구,서울 강남구 강남대로 606,37.515868 ,127.020156 ,4,,
"동신빌딩 정류소(버스, 택시 등)",서울 강남구 논현동 17,37.515393 ,127.020191 ,4,,
전기공사공제조합 도로변(횡단보도 포함),서울 강남구 논현동 19-7,37.513112 ,127.020858 ,4,,
"강남에스엠여성의원 정류소(버스, 택시 등)",서울특별시 강남구 논현동 164-11,37.507508 ,127.023505 ,4,,
온누리제일그랜드약국 도로변(횡단보도 포함),서울 강남구 논현동 200,37.505107 ,127.024671 ,4,,
신논현역 5번출구 지하철역 입구,서울 강남구 역삼동 808-5,37.504203 ,127.025114 ,4,,
"한국자산관리공사 정류소(버스, 택시 등)",서울 강남구 도곡동 949-3,37.487182 ,127.033357 ,4,,
ABC마트 GS강남본점 도로변(횡단보도 포함),서울 강남구 강남대로 430,37.500966 ,127.026672 ,4,,
"씨티약국 정류소(버스, 택시 등)",서울 강남구 강남대로 374,37.496290 ,127.029067 ,4,,
뉴발란스 강남 플래그십스토어 도로변(횡단보도 포함),서울 강남구 역삼동 820,37.499508 ,127.027316 ,4,,
YBM어학원 강남센터 도로변(횡단보도 포함),서울 강남구 역삼동 820-8,37.499223 ,127.027575 ,4,,
압구정역4번 출구 지하철역 입구,서울 강남구 신사동 581-6,37.525633 ,127.028163 ,4,,
브라운성형외과의원 도로변(횡단보도 포함),서울 강남구 신사동 582-10,37.525242 ,127.028060 ,4,,
"국민은행 압구정종합금융센터 정류소(버스, 택시 등)",서울 강남구 신사동 585-13,37.522803 ,127.028021 ,4,,
하이마트 압구정점 도로변(횡단보도 포함),서울 강남구 신사동 563-33,37.519987 ,127.027390 ,4,,
"더조은 병원 정류소(버스, 택시 등)",서울특별시 강남구 논현동 37-21,37.514850 ,127.030065 ,4,,
학동역7번 출구 지하철역 입구,서울 강남구 논현동 58-7,37.514228 ,127.030262 ,4,,
학동역4번 출구 지하철역 입구,서울 강남구 논현동 129-1,37.513656 ,127.030490 ,4,,
"LGU+ 언주역점 정류소(버스, 택시 등)",서울 강남구 논현동 192-6,37.507910 ,127.033309 ,4,,
기업은행 언주역지점 도로변(횡단보도 포함),서울 강남구 논현동 192-19,37.507483 ,127.033425 ,4,,
"안덕빌딩 정류소(버스, 택시 등)",서울특별시 강남구 역삼동 607-11,37.505771 ,127.034237 ,4,,
배민라이더스 남부센터 도로변(횡단보도 포함),서울특별시 강남구 역삼동 607-19,37.504921 ,127.034658 ,4,,
마린텍 도로변(횡단보도 포함),서울 강남구 역삼동 628-14,37.503500 ,127.035229 ,4,,
"GS빌딩 정류소(버스, 택시 등)",서울 강남구 역삼동 679,37.502094 ,127.036798 ,4,,
온누리건강약국(온누리빌딩) 도로변(횡단보도 포함),서울특별시 강남구 역삼동 667-16,37.503660 ,127.035903 ,4,,
"문화빌딩 정류소(버스, 택시 등)",서울 강남구 역삼동 659-5,37.505400 ,127.035140 ,4,,
언주역 3번출구 지하철역 입구,서울 강남구 논현동 234-20,37.507882 ,127.034045 ,4,,
이자카야찬 도로변(횡단보도 포함),서울 강남구 논현동 221-14,37.510202 ,127.032830 ,4,,
"스타벅스 논현힐탑점 정류소(버스, 택시 등)",서울 강남구 논현동 216-5,37.511577 ,127.032197 ,4,,
학동역3번 출구 지하철역 입구,서울 강남구 학동로 204,37.513782 ,127.031196 ,4,,
"아이케슬 정류소(버스, 택시 등)",서울 강남구 논현동 86-1,37.515284 ,127.030740 ,4,,
국제모피 도로변(횡단보도 포함),서울 강남구 논현동 80,37.516822 ,127.029856 ,4,,
로뎀빌딩 도로변(횡단보도 포함),서울 강남구 신사동 591-18,37.521786 ,127.028452 ,4,,
"농협 압구정역지점 정류소(버스, 택시 등)",서울 강남구 신사동 599,37.524208 ,127.028744 ,4,,
압구정역3번 출구 지하철역 입구,서울 강남구 신사동 610-5,37.526120 ,127.028774 ,4,,
압구정역2번 출구 지하철역 입구,서울 강남구 논현로 876-2,37.526874 ,127.028679 ,4,,
현대아파트 79동 도로변(횡단보도 포함),서울 강남구 압구정동 449,37.529512 ,127.027120 ,4,,
"압구정중고 정류소(버스, 택시 등)",서울 강남구 압구정동 458,37.529660 ,127.030830 ,4,,
라움 도로변(횡단보도 포함),서울 강남구 신사동 637,37.528260 ,127.034146 ,4,,
글로벌뱅앤올룹슨 도로변(횡단보도 포함),서울 강남구 신사동 618-4,37.527759 ,127.033163 ,4,,
서울세관 도로변(횡단보도 포함),서울 강남구 논현동 71,37.518152 ,127.034019 ,4,,
"신한은행 영동지점 정류소(버스, 택시 등)",서울 강남구 논현동 84,37.516714 ,127.034815 ,4,,
올리브영 세관사거리점 도로변(횡단보도 포함),서울시 강남구 학동로235 영일빌딩,37.515580 ,127.035012 ,4,,
"포스코주택전시관 정류소(버스, 택시 등)",서울시 강남구 언주로 832,37.524604 ,127.033780 ,4,,
강남지인병원 도로변(횡단보도 포함),서울 강남구 언주로 631,37.512791 ,127.035028 ,4,,
"강남 YMCA(논현동225-6) 정류소(버스, 택시 등)",서울 강남구 언주로 615,37.510640 ,127.036186 ,4,,
"스포월드 정류소(버스, 택시 등)",서울 강남구 언주로98길 14,37.504844 ,127.042824 ,4,,
르노삼성자동차 강남지점 도로변(횡단보도 포함),서울 강남구 언주로 551,37.506993 ,127.039655 ,4,,
"영동전화국 정류소(버스, 택시 등)",서울 강남구 언주로98길 5,37.505177 ,127.042176 ,4,,
역삼 2번지하보도(테헤란로301) 기타(지하보도 앞),서울 강남구 테헤란로 301,37.503126 ,127.043069 ,4,,
"서울 전통 육개장 정류소(버스, 택시 등)",서울 강남구 언주로 516,37.504768 ,127.042069 ,4,,
"LGU+ K버스정류장 IDC논현센터 정류소(버스, 택시 등)",서울 강남구 언주로 616,37.511047 ,127.036984 ,4,,
"임페리얼 팔레스 정류소(버스, 택시 등)",서울시 강남구 언주로 640,37.514098 ,127.035885 ,4,,
"세븐일레븐 논현2호점 정류소(버스, 택시 등)",서울특별시 강남구 논현동 106-7,37.517281 ,127.035744 ,4,,
두산타워 도로변(횡단보도 포함),서울 강남구 언주로 726,37.519382 ,127.035198 ,4,,
"아크로갤러리 정류소(버스, 택시 등)",서울특별시 강남구 언주로 812,37.522962 ,127.033874 ,4,,
"윤당 아트홀 정류소(버스, 택시 등)",서울 강남구 언주로 844,37.525655 ,127.033730 ,4,,
"현대아파트 92동앞 정류소(버스, 택시 등)",서울 강남구 압구정로 309,37.531921 ,127.035539 ,4,,
"국대떡볶이 압구정로데오점 정류소(버스, 택시 등)",서울 강남구 선릉로 815,37.524866 ,127.039328 ,4,,
"LGU+ 강남구청역점 정류소(버스, 택시 등)",서울 강남구 선릉로 635 1층,37.513155 ,127.042473 ,4,,
"KS병원 정류소(버스, 택시 등)",서울 강남구 선릉로 571,37.509318 ,127.043944 ,4,,
선릉역7번출구 지하철역 입구,서울 강남구 역삼동 802-31,37.503583 ,127.049353 ,4,,
선릉역8번출구 지하철역 입구,서울 강남구 삼성동 141-36,37.504962 ,127.049037 ,4,,
"아크로텔 정류소(버스, 택시 등)",서울 강남구 선릉로 524,37.506655 ,127.048386 ,4,,
"건우한의원 정류소(버스, 택시 등)",서울 강남구 선릉로 630,37.512828 ,127.043162 ,4,,
나래(한미르빌딩) 도로변(횡단보도 포함),서울 강남구 선릉로 646,37.514196 ,127.042691 ,4,,
"도시빌딩 정류소(버스, 택시 등)",서울 강남구 선릉로 714,37.518628 ,127.040974 ,4,,
"영동고교입구 정류소(버스, 택시 등)",서울 강남구 선릉로 742,37.521389 ,127.043739 ,4,,
"버거킹 청담점 정류소(버스, 택시 등)",서울 강남구 선릉로 812,37.524305 ,127.039725 ,4,,
Tag Heuer 도로변(횡단보도 포함),서울 강남구 선릉로 828,37.525836 ,127.040234 ,4,,
"청담성모치과 정류소(버스, 택시 등)",서울 강남구 삼성로 767,37.523106 ,127.047607 ,4,,
청기와 아트갤러리 도로변(횡단보도 포함),서울 강남구 삼성로 755,37.522271 ,127.048064 ,4,,
피카소 라운지 도로변(횡단보도 포함),서울 강남구 삼성로148길 10,37.523711 ,127.048619 ,4,,
"설빙 청담공원점 정류소(버스, 택시 등)",서울특별시 강남구?삼성로?725,37.520218 ,127.049070 ,4,,
청담역8번 출구 지하철역 입구,서울 강남구 청담동 77-72,37.519613 ,127.049688 ,4,,
"상아아파트 2동앞(학동로446) 정류소(버스, 택시 등)",서울 강남구 학동로 445,37.519093 ,127.049609 ,4,,
노브랜드 강남삼성점 도로변(횡단보도 포함),서울 강남구 삼성로 633,37.516294 ,127.051108 ,4,,
"센트럴 아이파크 304동 앞 정류소(버스, 택시 등)",서울 강남구 삼성로 629,37.515786 ,127.051319 ,4,,
BK타워 도로변(횡단보도 포함),서울 강남구 삼성로 547,37.510350 ,127.054374 ,4,,
"삼성주유소 정류소(버스, 택시 등)",서울 강남구 삼성로 563,37.511885 ,127.053593 ,4,,
리칭 도로변(횡단보도 포함),서울 강남구 삼성로 520,37.508706 ,127.055920 ,4,,
"홈플러스 익스프레스 삼성2점 정류소(버스, 택시 등)",서울 강남구 삼성로 548,37.510617 ,127.055031 ,4,,
"강남구도시관리공단 정류소(버스, 택시 등)",서울 강남구 삼성로 628,37.515911 ,127.052143 ,4,,
청담역6번 출구 지하철역 입구,서울 강남구 삼성동 52,37.518591 ,127.050737 ,4,,
청담역9번 출구 지하철역 입구,서울 강남구 청담동 76-4,37.519363 ,127.050329 ,4,,
"아베뉴 주노 정류소(버스, 택시 등)",서울 강남구 삼성로 740,37.521511 ,127.049397 ,4,,
"토담골 정류소(버스, 택시 등)",서울 강남구 삼성로 766,37.523260 ,127.048206 ,4,,
"리버뷰오피스텔 정류소(버스, 택시 등)",서울 강남구 영동대로 721,37.522204 ,127.055305 ,4,,
"대신증권 청담WM센터 정류소(버스, 택시 등)",서울 강남구 영동대로 707,37.520707 ,127.055946 ,4,,
청담역13번 출구 지하철역 입구,서울 강남구 청담동 77-4,37.523199 ,127.055354 ,4,,
청담역2번출구 지하철역 입구,서울 강남구 영동대로 647,37.519650 ,127.056619 ,4,,
"동남철물 정류소(버스, 택시 등)",서울 강남구 영동대로 613,37.514902 ,127.059350 ,4,,
