,시군구명,도로명(가로)명,설치위치,설치지점,주소좌표,lat,lng
461,강남구,선릉로,대치동 889-33,도로변(횡단보도 포함),대치동 889-33 도로변,37.50388908,127.0494468
462,강남구,선릉로,진선여고사거리,정류소(버스 택시 등)   ,역삼동 716 정류소,37.50243787,127.0493599
463,강남구,선릉로,역삼동 대림e편한세상,정류소(버스 택시 등)   ,역삼동 755-4 앞 정류소,37.49877768,127.0498785
464,강남구,선릉로,도곡동 106-1,도로변(횡단보도 포함),도곡동 106-1 도로변,37.49269798,127.0535223
465,강남구,선릉로,도곡동 91,정류소(버스 택시 등)   ,도곡동 91 정류소,37.49102412,127.0530474
466,강남구,선릉로,206 대치동부센트레빌 101동 앞,정류소(버스 택시 등)   ,서울 강남구 선릉로 206 동부센트레빌상가 122호 앞 정류소,37.49146442,127.0556417
467,강남구,언주로,역삼동 래미안그레이트아파트,정류소(버스 택시 등)   ,역삼동 762-3 앞 정류소,37.495165,127.0472446
468,강남구,언주로,대림역삼아파트 앞,정류소(버스 택시 등)   ,역삼2동 761-18 앞 정류소,37.49595515,127.0466571
469,강남구,언주로,역삼동 래미안개나리 103동 앞,도로변(횡단보도 포함),역삼동 754 앞 도로변,37.49857122,127.0464186
470,강남구,언주로,역삼동 역삼자이아파트103동 앞,정류소(버스 택시 등)   ,역삼동 711-3 앞 도로변,37.50044246,127.0444841
471,강남구,언주로,역삼동 도곡지구대,도로변(횡단보도 포함),역삼동 711 앞 도로변,37.50133276,127.0437177
472,강남구,논현로,역삼동 734-17,도로변(횡단보도 포함),역삼동 734-17 앞 도로변,37.49622062,127.0393969
473,강남구,논현로,역삼동 역삼역 1번출구,도로변(횡단보도 포함),역삼동 717 앞 도로변,37.50025539,127.0380869
474,강남구,개포로,일원동 712-1,정류소(버스 택시 등)   ,일원동 712-1 정류소,37.49217397,127.0878314
475,강남구,개포로,일원동 643-5,도로변(횡단보도 포함),일원동 643-5 도로변,37.49212007,127.0873689
476,강남구,개포로,대청역 3번출구 앞,도로변(횡단보도 포함),서울 강남구 일원동 700-6 도로변,37.49415453,127.0810754
477,강남구,개포로,대청역 6번출구 앞,도로변(횡단보도 포함),서울 강남구 일원동 700-5 앞 도로변,37.49342105,127.0787688
478,강남구,개포로,개포동 183,정류소(버스 택시 등)   ,개포동 183 정류소,37.49042593,127.0700298
479,강남구,개포로,개포동 개포주공 6단지,정류소(버스 택시 등)   ,개포동 185 정류소,37.48887629,127.0716677
480,강남구,개포로,개포동 182-1,정류소(버스 택시 등)   ,개포동 182-1 정류소,37.48978367,127.0682112
481,강남구,개포로,개포동 186,도로변(횡단보도 포함),개포동 186 도로변,37.48895996,127.0666539
482,강남구,개포로,개포동역 1번출구,정류소(버스 택시 등)   ,서울 강남구 개포동 180-2 정류소,37.48913163,127.065474
483,강남구,개포로,개포동 개포주공 1단지,도로변(횡단보도 포함),서울 강남구 개포동 141 정류소,37.47848937,127.0616144
484,강남구,개포로,개포동 655-3,도로변(횡단보도 포함),개포동 655-3 도로변,37.48112565,127.053243
485,강남구,개포로,개포동 달터공원,정류소(버스 택시 등)   ,개포동 156 정류소,37.48536355,127.0610555
486,강남구,개포로,개포동 개포지구대,도로변(횡단보도 포함),서울 강남구 개포로 261 정류소,37.47977839,127.0511676
487,강남구,개포로,개포동 1231-1,정류소(버스 택시 등)   ,개포동 1231-1 정류소,37.47846567,127.0473565
488,강남구,개포로,개포동 근린공원,도로변(횡단보도 포함),서울 강남구 개포동 182-1 정류소,37.48978367,127.0682112
489,강남구,개포로,개포동 1239-19,정류소(버스 택시 등)   ,개포동 1239-19 정류소,37.47856152,127.0450995
490,강남구,개포로,개포동 1246-2,도로변(횡단보도 포함),개포동 1246-2 도로변,37.47871248,127.0459322
491,강남구,영동대로,개포동 대모산역 2번출구,정류소(버스 택시 등)   ,서울 강남구 영동대로 101 도로변,37.49156701,127.0718943
492,강남구,영동대로,개포동 대모산역 7번출구,도로변(횡단보도 포함),서울 강남구 개포동 196 도로변,37.48876187,127.0739923
493,강남구,영동대로,일원동 주공9단지,정류소(버스 택시 등)   ,서울 강남구 영동대로 16 정류소,37.48870179,127.0748317
494,강남구,영동대로,일원동 613,도로변(횡단보도 포함),서울 강남구 개포로110길 21 도로변,37.49095703,127.077324
495,강남구,영동대로,일원동 대모산역,도로변(횡단보도 포함),서울 강남구 개포로 지하 522 도로변,37.49154533,127.0731686
496,강남구,영동대로,일원동 대치아파트,정류소(버스 택시 등)   ,서울 강남구 개포로 613 도로변,37.49255359,127.0751317
497,강남구,삼성로,대치동 선경아파트,정류소(버스 택시 등)   ,서울 강남구 남부순환로 2936 정류소,37.49334891,127.0619166
498,강남구,삼성로,개포동 개포동역 7번출구,정류소(버스 택시 등)   ,서울 강남구 개포로 416 정류소,37.48827901,127.0653137
499,강남구,삼성로,개포동 152,정류소(버스 택시 등)   ,개포동 152 정류소,37.48671155,127.0659077
500,강남구,삼성로,개포동 개포3단지,정류소(버스 택시 등)   ,서울 강남구 개포동 191 정류소,37.48320204,127.0705727
501,강남구,삼성로,개포동 주공4단지,정류소(버스 택시 등)   ,개포동 186-16 정류소,37.48926605,127.0683598
502,강남구,삼성로,개포동 주공5단지,정류소(버스 택시 등)   ,서울 강남구 개포2동 정류소,37.48982611,127.0691336
503,강남구,삼성로,개포동 186-2,도로변(횡단보도 포함),개포동 186-2 도로변,37.48837594,127.0669545
504,강남구,삼성로,대치동 미도아파트,정류소(버스 택시 등)   ,서울 강남구 삼성로 150 미도아파트 단지내상가 1층 173호 정류소,37.49569534,127.0685647
505,강남구,삼성로,선경아파트 5동앞,도로변(횡단보도 포함),대치동 506 정류소,37.49212653,127.0625651
506,강남구,선릉로,도곡동 타워팰리스 F동 앞,정류소(버스 택시 등)   ,서울 강남구 언주로30길 57,37.48945731,127.0539647
507,강남구,선릉로,개포동 650 구룡중학교 앞,정류소(버스 택시 등)   ,서울 강남구 선릉로 103 정류소,37.48621294,127.0565075
508,강남구,선릉로,개포동 주공1단지(3동 앞),정류소(버스 택시 등)   ,서울 강남구 개포동 141 정류소,37.47848937,127.0616144
509,강남구,선릉로,개포동 래미안블레스티지 223동 앞,정류소(버스 택시 등)   ,서울 강남구 선릉로 8 223동 B3 앞 정류소,37.48005758,127.0641534
510,강남구,선릉로,개포동 개포연금매장 앞,정류소(버스 택시 등)   ,서울 강남구 선릉로 32 앞 정류소,37.48269968,127.0609448
511,강남구,언주로,개포동 개포래미안포레스트 106동 앞,정류소(버스 택시 등)   ,서울 강남구 개포로 264 앞 정류소,37.47975035,127.0522282
512,강남구,언주로,도곡동 467-18,정류소(버스 택시 등)   ,도곡동 467-18 정류소,37.48708066,127.0510529
513,강남구,논현로,개포동 1194-6,정류소(버스 택시 등)   ,개포동 1194-6 정류소,37.47438609,127.048451
514,강남구,논현로,개포동 1229-4,정류소(버스 택시 등)   ,개포동 1229-4 정류소,37.47739219,127.0453473
515,강남구,벚꽃길,도곡동 518-10,도로변(횡단보도 포함),도곡동 518-10 도로변,37.4824242,127.0430393
516,강남구,매봉길,도곡동 459-4,도로변(횡단보도 포함),도곡동 459-4 도로변,37.48327817,127.0470561
517,강남구,일원동길,일원동 현대아파트,정류소(버스 택시 등)   ,서울 강남구 일원동 614 정류소,37.49096812,127.0777194
518,강남구,일원동길,일원동 대청역,정류소(버스 택시 등)   ,일원동 700-9 정류소,37.49365901,127.0795604
519,강남구,일원동길,일원역 1번출구,정류소(버스 택시 등)   ,서울 강남구 일원동 717-1 정류소,37.48434979,127.083884
520,강남구,일원동길,일원동 삼성의료원 정문,정류소(버스 택시 등)   ,일원동 50,37.4886623,127.0859824
521,강남구,일원동길,일원동 617 영희초등학교,정류소(버스 택시 등)   ,서울 강남구 일원로3길 4 앞 정류장,37.49105058,127.081177
522,강남구,일원동길,대청역 4번출구 중동고교,정류소(버스 택시 등)   ,서울 강남구 일원로 7,37.49371341,127.0806601
523,강남구,광평로,수서역 1번출구 엘리베이터 앞,정류소(버스 택시 등)   ,서울 강남구 밤고개로 99,37.48541865,127.1045603
524,강남구,광평로,수서동 수서동익아파트,정류소(버스 택시 등)   ,서울 강남구 광평로39길 3 앞 정류소,37.48576628,127.0972633
525,강남구,광평로,일원본동 일원역 3번출구,정류소(버스 택시 등)   ,서울 강남구 일원로 115 앞 정류소,37.4840224,127.0844597
526,강남구,광평로,일원본동 푸른마을아파트,정류소(버스 택시 등)   ,서울 강남구 광평로 63 정오빌딩,37.48286093,127.0796263
527,강남구,광평로,일원본동 731,정류소(버스 택시 등)   ,일원본동 731,37.48202022,127.0778494
528,강남구,광평로,일원본동 일원역 5번출구,정류소(버스 택시 등)   ,서울 강남구 일원동 733,37.48296293,127.0813428
529,강남구,광평로,수서동 724,정류소(버스 택시 등)   ,수서동 724 정류소,37.48732679,127.1031401
530,강남구,밤고개길,수서동 수서역,정류소(버스 택시 등)   ,서울 강남구 밤고개로 99 정류소,37.48541865,127.1045603
531,강남구,밤고개길,세곡동 주민센터,정류소(버스 택시 등)   ,서울 강남구 밤고개로 286 정류소,37.46904926,127.1069125
532,강남구,밤고개길,세곡동사거리,정류소(버스 택시 등)   ,서울 강남구 세곡동 128-2 정류소,37.46444944,127.1071966
533,강남구,밤고개길(헌릉로),세곡동 리엔파크 앞,도로변(횡단보도 포함),세곡동 516 도로변,37.46378014,127.1044098
534,강남구,밤고개길(헌릉로),세곡동 대왕초교 앞,도로변(횡단보도 포함),서울 강남구 세곡동 128-2 도로변,37.46444944,127.1071966
535,강남구,밤고개길,수서역 5번출구,정류소(버스 택시 등)   ,서울 강남구 수서동 724-4 정류소,37.48683009,127.1027025
536,강남구,밤고개길,수서동 삼익아파트 401동 앞,정류소(버스 택시 등)   ,서울 강남구 수서동 707-4 정류소,37.48984868,127.0992865
537,강남구,개원길,개포6단지,정류소(버스 택시 등)   ,서울 강남구 개포로 516 정류소,37.48914068,127.0708715
538,강남구,포이길,개포동 개포래미안포레스트 122동 앞,정류소(버스 택시 등)   ,서울 강남구 언주로7길 23 정류소,37.47707467,127.0554813
539,강남구,포이길,개포동 273 포이초등학교 앞,정류소(버스 택시 등)   ,서울 강남구 개포로22길 87 정류소,37.47581662,127.0520457
540,강남구,포이길,개포동 272 국악고등학교 앞,정류소(버스 택시 등)   ,서울 강남구 개포로22길 65 정류소,37.47623974,127.0512138
541,강남구,논현로,역삼동747-24,정류소(버스 택시 등)   ,역삼동747-24 정류소,37.49623887,127.0387016
542,강남구,자곡로,LH푸르지오 201동 정류장,정류소(버스 택시 등)   ,서울 강남구 자곡로 21 정류소,37.46734665,127.0932645
543,강남구,자곡로,세곡중학교 314주변 정류장,정류소(버스 택시 등)   ,서울 강남구 자곡로3길 22 정류소,37.46997142,127.0910205
544,강남구,자곡로,세곡중학교건너편 공원앞 정류장,정류소(버스 택시 등)   ,서울 강남구 자곡동 627 정류소,37.47039032,127.0923986
545,강남구,자곡로,래미안강남힐즈,정류소(버스 택시 등)   ,서울 강남구 자곡로 101 상가동 정류소,37.47265508,127.0958055
546,강남구,자곡로,못골마을,정류소(버스 택시 등)   ,서울 강남구 자곡로 175 정류소,37.47427422,127.1026422
547,강남구,자곡로,한양수자원아파트 건너편 23-393,정류소(버스 택시 등)   ,서울 강남구 밤고개로5길 46-13 정류소,37.47858843,127.1114094
548,강남구,자곡로,한양수자원아파트 ,정류소(버스 택시 등)   ,서울 강남구 자곡로 260 정류소,37.47656344,127.1117521
549,강남구,밤고개길,대왕파출소 앞,정류소(버스 택시 등)   ,서울 강남구 헌릉로 623 정류소,37.46517604,127.1073624
550,강남구,밤고개길,수서역 SRT 안쪽,광장등 다중집합장소,서울 강남구 수서동 199-3 안쪽,37.48496691,127.1055458
551,강남구,헌릉로길,세곡동 은곡마을 상업지구,정류소(버스 택시 등)   ,서울 강남구 헌릉로569길 18 정류소,37.46727426,127.0999298
552,강남구,헌릉로길,리엔파크 구립행복요양병원 앞,정류소(버스 택시 등)   ,서울 강남구 헌릉로590길 60 정류소,37.46117663,127.1033226
553,강남구,역삼로,휘문중 고등학교,정류소(버스 택시 등) ,서울 강남구 역삼로 541 정류소,37.50528945,127.0619939
